Subj	Date	SoundStim	arousal1.RT	arousal1.RESP	valence1.RT	valence1.RESP
11040	20120801	 714.wav	 2326	 4	 2288	 5	
11040	20120801	 252.wav	 2069	 8	 1315	 1	
11040	20120801	 241.wav	 7097	 5	 1373	 5	
11040	20120801	 170.wav	 3049	 9	 2837	 4	
11040	20120801	 106.wav	 3451	 4	 27858	 4	
11040	20120801	 296.wav	 1747	 5	 1375	 5	
11040	20120801	 382.wav	 3556	 9	 2643	 8	
11040	20120801	 115.wav	 6448	 3	 4911	 9	
11040	20120801	 724.wav	 4160	 1	 2294	 2	
11040	20120801	 626.wav	 1996	 9	 1885	 1	
11040	20120801	 116.wav	 1581	 2	 3110	 9	
11040	20120801	 815.wav	 2710	 4	 1544	 2	
11040	20120801	 311.wav	 5862	 5	 1525	 5	
11040	20120801	 355.wav	 2743	 5	 1689	 5	
11040	20120801	 373.wav	 1313	 5	 485	 5	
11040	20120801	 415.wav	 2366	 5	 535	 5	
11040	20120801	 sarahordaz.wav	 1834	 9	 14240	 6	
11040	20120801	 262.wav	 1583	 9	 3353	 5	
11040	20120801	 244.wav	 17792	 5	 576	 5	
11040	20120801	 351.wav	 4085	 5	 1391	 5	
11040	20120801	 712.wav	 1521	 3	 3309	 7	
11040	20120801	 820.wav	 1616	 8	 2849	 8	
11040	20120801	 358.wav	 1570	 1	 2300	 1	
11040	20120801	 711.wav	 1025	 1	 442	 9	
11040	20120801	 363.wav	 1845	 9	 3892	 5	
11040	20120801	 370.wav	 1854	 9	 3460	 4	
11040	20120801	 816.wav	 2266	 3	 1959	 1	
11040	20120801	 276.wav	 2673	 2	 1525	 9	
11040	20120801	 113.wav	 1708	 9	 1145	 1	
11040	20120801	 802.wav	 1973	 9	 2998	 3	
11040	20120801	 716.wav	 2295	 8	 2579	 3	
11042	20120808	 105.wav	 32855	 3	 4092	 3	
11042	20120808	 422.wav	 5546	 4	 7470	 4	
11042	20120808	 714.wav	 10826	 5	 6787	 5	
11042	20120808	 368.wav	 7290	 5	 1286	 5	
11042	20120808	 627.wav	 11986	 5	 987	 5	
11042	20120808	 815.wav	 3187	 4	 2274	 3	
11042	20120808	 377.wav	 527	 5	 452	 5	
11042	20120808	 111.wav	 2955	 5	 9915	 6	
11042	20120808	 261.wav	 4726	 5	 20337	 6	
11042	20120808	 382.wav	 445	 5	 3255	 6	
11042	20120808	 252.wav	 5153	 6	 2910	 5	
11042	20120808	 sarahordaz.wav	 5211	 4	 8373	 4	
11042	20120808	 502.wav	 18522	 5	 2371	 6	
11042	20120808	 255.wav	 5730	 5	 3519	 6	
11042	20120808	 624.wav	 3936	 5	 6743	 5	
11042	20120808	 363.wav	 2785	 4	 2432	 5	
11042	20120808	 322.wav	 3773	 5	 4308	 5	
11042	20120808	 132.wav	 8494	 5	 1017	 5	
11042	20120808	 366.wav	 362	 5	 1830	 5	
11042	20120808	 720.wav	 2036	 4	 5291	 3	
11042	20120808	 423.wav	 827	 4	 2931	 3	
11042	20120808	 711.wav	 2130	 4	 7917	 5	
11042	20120808	 365.wav	 2873	 5	 4437	 4	
11042	20120808	 353.wav	 936	 5	 16706	 4	
11042	20120808	 723.wav	 2784	 5	 3031	 6	
11042	20120808	 288.wav	 1777	 5	 2707	 6	
11042	20120808	 351.wav	 4022	 5	 4074	 4	
11042	20120808	 352.wav	 2133	 5	 3951	 4	
11042	20120808	 713.wav	 3751	 4	 967	 5	
11042	20120808	 698.wav	 5224	 5	 2530	 5	
11042	20120808	 722.wav	 3654	 2	 1777	 5	
11042	20120808	 376.wav	 4424	 5	 2924	 5	
11042	20120808	 296.wav	 2383	 5	 7863	 6	
11042	20120808	 224.wav	 1603	 4	 2348	 4	
11042	20120808	 373.wav	 5431	 4	 872	 5	
11042	20120808	 277.wav	 3422	 4	 3907	 5	
11042	20120808	 709.wav	 22740	 5	 845	 5	
11042	20120808	 626.wav	 861	 4	 1557	 5	
11042	20120808	 705.wav	 2910	 5	 1129	 5	
11042	20120808	 820.wav	 788	 5	 5982	 4	
11042	20120808	 225.wav	 3503	 5	 4657	 4	
11042	20120808	 701.wav	 959	 5	 1900	 5	
11042	20120808	 220.wav	 3740	 4	 3117	 3	
11042	20120808	 367.wav	 6768	 5	 3538	 4	
11042	20120808	 254.wav	 5712	 5	 302	 5	
11042	20120808	 241.wav	 9851	 5	 8811	 6	
11042	20120808	 291.wav	 3367	 4	 3206	 5	
11042	20120808	 712.wav	 2524	 4	 6582	 5	
11042	20120808	 110.wav	 3668	 5	 1638	 4	
11042	20120808	 226.wav	 3019	 5	 2921	 5	
11042	20120808	 115.wav	 6928	 3	 3051	 7	
11042	20120808	 276.wav	 3479	 4	 5145	 7	
11042	20120808	 289.wav	 4781	 4	 5769	 6	
11042	20120808	 601.wav	 6724	 4	 5175	 4	
11042	20120808	 816.wav	 2115	 5	 4157	 3	
11042	20120808	 802.wav	 1433	 5	 2105	 5	
11042	20120808	 817.wav	 1450	 4	 5506	 5	
11042	20120808	 109.wav	 2239	 5	 2557	 6	
11042	20120808	 311.wav	 7662	 3	 2755	 3	
11042	20120808	 275.wav	 3653	 4	 10079	 6	
11042	20120808	 724.wav	 2009	 5	 2473	 4	
11042	20120808	 370.wav	 1922	 5	 2949	 5	
11042	20120808	 717.wav	 3717	 3	 3734	 3	
11042	20120808	 719.wav	 4614	 6	 393	 6	
11042	20120808	 374.wav	 3004	 5	 1300	 5	
11042	20120808	 378.wav	 3173	 5	 2925	 4	
11042	20120808	 221.wav	 5076	 5	 3061	 4	
11042	20120808	 113.wav	 3593	 5	 392	 6	
11042	20120808	 171.wav	 3352	 5	 8207	 5	
11042	20120808	 130.wav	 1240	 5	 4895	 5	
11042	20120808	 700.wav	 4515	 6	 4539	 5	
11042	20120808	 602.wav	 4376	 7	 4118	 5	
11042	20120808	 716.wav	 2628	 5	 6953	 4	
11042	20120808	 355.wav	 1730	 5	 3278	 3	
11042	20120808	 106.wav	 13681	 3	 2123	 6	
11042	20120808	 826.wav	 1990	 5	 1390	 6	
11042	20120808	 728.wav	 3886	 5	 2991	 4	
11042	20120808	 415.wav	 1861	 5	 5427	 3	
11042	20120808	 732.wav	 2869	 4	 762	 6	
11042	20120808	 358.wav	 2252	 6	 2578	 6	
11042	20120808	 708.wav	 2060	 6	 1466	 6	
11042	20120808	 116.wav	 614	 4	 3046	 6	
11042	20120808	 260.wav	 4386	 4	 2463	 7	
11042	20120808	 244.wav	 551	 5	 2252	 7	
11042	20120808	 360.wav	 2456	 4	 5476	 3	
11042	20120808	 375.wav	 4242	 5	 3340	 6	
11042	20120808	 170.wav	 4149	 8	 6444	 3	
11042	20120808	 270.wav	 2298	 5	 2077	 6	
11042	20120808	 262.wav	 2002	 5	 7226	 5	
11042	20120808	 284.wav	 4342	 4	 6740	 7	
11042	20120808	 808.wav	 3879	 5	 1369	 5	
11042	20120808	 424.wav	 2317	 4	 6048	 5	
11042	20120808	 420.wav	 14118	 5	 422	 5	
11043	20120809	 363.wav	 5651	 4	 3133	 5	
11043	20120809	 289.wav	 3239	 8	 8395	 5	
11043	20120809	 355.wav	 3100	 4	 2023	 4	
11043	20120809	 415.wav	 3805	 4	 3186	 3	
11043	20120809	 817.wav	 2418	 3	 1081	 3	
11043	20120809	 360.wav	 5947	 3	 2623	 2	
11043	20120809	 221.wav	 3795	 3	 3632	 5	
11043	20120809	 244.wav	 3119	 6	 3721	 4	
11043	20120809	 712.wav	 3553	 6	 3665	 3	
11043	20120809	 627.wav	 3370	 5	 2393	 4	
11043	20120809	 420.wav	 1674	 7	 5920	 5	
11043	20120809	 352.wav	 2927	 3	 4616	 4	
11043	20120809	 368.wav	 1905	 6	 3229	 6	
11043	20120809	 365.wav	 2813	 4	 7219	 5	
11043	20120809	 105.wav	 2531	 6	 3437	 5	
11043	20120809	 700.wav	 1177	 7	 2605	 7	
11043	20120809	 422.wav	 3346	 7	 1275	 4	
11043	20120809	 111.wav	 1733	 6	 3641	 4	
11043	20120809	 224.wav	 661	 7	 1869	 3	
11043	20120809	 220.wav	 3177	 2	 1928	 3	
11043	20120809	 277.wav	 3165	 7	 2190	 3	
11043	20120809	 276.wav	 678	 8	 6973	 3	
11043	20120809	 311.wav	 957	 3	 1177	 3	
11043	20120809	 322.wav	 8068	 5	 1961	 4	
11043	20120809	 115.wav	 2224	 8	 3558	 3	
11043	20120809	 502.wav	 515	 9	 7729	 2	
11043	20120809	 815.wav	 1280	 2	 4374	 5	
11043	20120809	 732.wav	 3640	 6	 1700	 5	
11043	20120809	 376.wav	 2976	 7	 7310	 5	
11043	20120809	 626.wav	 7481	 4	 2901	 7	
11043	20120809	 284.wav	 2869	 8	 5040	 3	
11043	20120809	 113.wav	 2387	 7	 3539	 4	
11043	20120809	 373.wav	 2810	 5	 2841	 3	
11043	20120809	 717.wav	 1230	 1	 1439	 1	
11043	20120809	 252.wav	 1516	 8	 8832	 2	
11043	20120809	 708.wav	 2177	 7	 2746	 6	
11043	20120809	 709.wav	 668	 7	 1173	 3	
11043	20120809	 116.wav	 2266	 6	 2056	 5	
11043	20120809	 358.wav	 2392	 5	 1617	 4	
11043	20120809	 722.wav	 2395	 5	 2115	 3	
11043	20120809	 378.wav	 957	 3	 1088	 3	
11043	20120809	 262.wav	 2653	 5	 1939	 7	
11043	20120809	 110.wav	 1633	 3	 2184	 4	
11043	20120809	 723.wav	 4588	 5	 2138	 4	
11043	20120809	 820.wav	 1994	 4	 3074	 5	
11043	20120809	 106.wav	 1083	 7	 8001	 4	
11043	20120809	 260.wav	 2392	 8	 616	 3	
11043	20120809	 255.wav	 2585	 8	 8153	 5	
11043	20120809	 711.wav	 598	 7	 1873	 3	
11043	20120809	 171.wav	 1382	 5	 2113	 7	
11043	20120809	 624.wav	 3702	 6	 2216	 4	
11043	20120809	 351.wav	 1974	 2	 4263	 3	
11043	20120809	 254.wav	 10172	 5	 1209	 3	
11043	20120809	 375.wav	 1894	 5	 3234	 6	
11043	20120809	 724.wav	 606	 6	 2336	 4	
11043	20120809	 366.wav	 2881	 2	 2069	 2	
11043	20120809	 808.wav	 911	 3	 566	 3	
11043	20120809	 353.wav	 1342	 3	 458	 2	
11043	20120809	 705.wav	 1063	 6	 4654	 7	
11043	20120809	 382.wav	 700	 5	 3874	 5	
11043	20120809	 sarahordaz.wav	 3340	 2	 1260	 8	
11043	20120809	 424.wav	 8270	 7	 14455	 4	
11043	20120809	 226.wav	 816	 3	 7592	 5	
11043	20120809	 728.wav	 2260	 5	 737	 4	
11043	20120809	 601.wav	 2443	 4	 401	 5	
11043	20120809	 602.wav	 7442	 4	 12223	 7	
11043	20120809	 370.wav	 723	 5	 624	 4	
11043	20120809	 170.wav	 386	 5	 1645	 5	
11043	20120809	 802.wav	 2410	 5	 2566	 5	
11043	20120809	 374.wav	 977	 4	 3443	 6	
11043	20120809	 701.wav	 899	 4	 1986	 6	
11043	20120809	 816.wav	 2384	 1	 2553	 8	
11043	20120809	 275.wav	 4577	 7	 5557	 4	
11043	20120809	 716.wav	 5900	 2	 2754	 2	
11043	20120809	 713.wav	 1168	 6	 2475	 4	
11043	20120809	 241.wav	 3221	 7	 4106	 5	
11043	20120809	 377.wav	 2409	 3	 1289	 6	
11043	20120809	 367.wav	 915	 2	 841	 2	
11043	20120809	 714.wav	 5343	 5	 2508	 3	
11043	20120809	 132.wav	 1973	 5	 446	 4	
11043	20120809	 698.wav	 3705	 4	 796	 7	
11043	20120809	 296.wav	 1476	 8	 2986	 7	
11043	20120809	 719.wav	 1606	 6	 615	 4	
11043	20120809	 261.wav	 1328	 6	 596	 4	
11043	20120809	 720.wav	 429	 4	 2271	 4	
11046	20120816	 170.wav	 3632	 4	 2115	 3	
11046	20120816	 708.wav	 2169	 7	 6562	 3	
11046	20120816	 382.wav	 3451	 4	 8030	 3	
11046	20120816	 627.wav	 5267	 5	 2915	 6	
11046	20120816	 132.wav	 2365	 5	 343	 5	
11046	20120816	 701.wav	 1307	 5	 897	 5	
11046	20120816	 728.wav	 5544	 4	 2740	 6	
11046	20120816	 276.wav	 5213	 3	 6055	 7	
11046	20120816	 255.wav	 5511	 6	 2069	 9	
11046	20120816	 284.wav	 4190	 5	 1740	 9	
11046	20120816	 722.wav	 3053	 4	 3913	 4	
11046	20120816	 351.wav	 2530	 4	 1437	 4	
11046	20120816	 262.wav	 4185	 8	 2135	 5	
11046	20120816	 363.wav	 2666	 5	 5759	 5	
11046	20120816	 171.wav	 3583	 3	 5604	 1	
11046	20120816	 808.wav	 979	 2	 1190	 5	
11046	20120816	 723.wav	 1706	 5	 720	 5	
11046	20120816	 415.wav	 2698	 2	 2253	 1	
11046	20120816	 624.wav	 1329	 3	 4773	 5	
11046	20120816	 254.wav	 815	 2	 681	 1	
11046	20120816	 261.wav	 7311	 5	 2555	 7	
11046	20120816	 601.wav	 5581	 4	 7743	 3	
11046	20120816	 709.wav	 6419	 3	 4825	 6	
11046	20120816	 106.wav	 914	 2	 831	 8	
11046	20120816	 113.wav	 2577	 3	 1266	 1	
11046	20120816	 420.wav	 1682	 3	 1135	 8	
11046	20120816	 698.wav	 3684	 8	 3847	 3	
11046	20120816	 820.wav	 2809	 3	 617	 2	
11046	20120816	 241.wav	 2114	 3	 462	 9	
11046	20120816	 367.wav	 4574	 4	 2819	 3	
11046	20120816	 322.wav	 2384	 5	 385	 2	
11046	20120816	 260.wav	 4409	 4	 3013	 7	
11046	20120816	 115.wav	 3329	 2	 234	 9	
11046	20120816	 252.wav	 4258	 5	 2467	 7	
11046	20120816	 375.wav	 2052	 5	 1187	 2	
11046	20120816	 365.wav	 4340	 5	 459	 5	
11046	20120816	 816.wav	 1880	 3	 718	 1	
11046	20120816	 602.wav	 974	 8	 1378	 1	
11046	20120816	 815.wav	 2873	 2	 541	 1	
11046	20120816	 366.wav	 1582	 5	 1385	 3	
11046	20120816	 376.wav	 882	 5	 522	 2	
11046	20120816	 626.wav	 2767	 3	 4159	 8	
11046	20120816	 422.wav	 1643	 3	 4137	 8	
11046	20120816	 724.wav	 446	 5	 208	 5	
11046	20120816	 705.wav	 270	 5	 2206	 4	
11046	20120816	 370.wav	 1912	 5	 220	 5	
11046	20120816	 373.wav	 3629	 5	 1977	 5	
11046	20120816	 711.wav	 1061	 2	 2108	 7	
11046	20120816	 353.wav	 2294	 5	 2130	 4	
11046	20120816	 716.wav	 2177	 4	 2410	 4	
11046	20120816	 311.wav	 545	 5	 373	 5	
11046	20120816	 275.wav	 3959	 3	 4382	 7	
11046	20120816	 sarahordaz.wav	 2318	 2	 3089	 6	
11046	20120816	 360.wav	 5278	 5	 430	 4	
11046	20120816	 713.wav	 463	 5	 231	 6	
11046	20120816	 802.wav	 1967	 4	 8759	 4	
11046	20120816	 277.wav	 2291	 2	 3615	 8	
11046	20120816	 720.wav	 3032	 5	 557	 8	
11046	20120816	 296.wav	 688	 5	 759	 6	
11046	20120816	 378.wav	 1630	 5	 887	 5	
11046	20120816	 221.wav	 360	 5	 5005	 4	
11046	20120816	 111.wav	 2092	 5	 298	 5	
11046	20120816	 719.wav	 2178	 4	 2115	 6	
11046	20120816	 368.wav	 1446	 5	 542	 5	
11046	20120816	 700.wav	 1767	 5	 337	 5	
11046	20120816	 502.wav	 345	 4	 534	 7	
11046	20120816	 220.wav	 1559	 4	 506	 6	
11046	20120816	 717.wav	 1171	 3	 1798	 2	
11046	20120816	 374.wav	 812	 4	 909	 3	
11046	20120816	 817.wav	 569	 4	 1332	 3	
11046	20120816	 244.wav	 1884	 4	 1849	 7	
11046	20120816	 110.wav	 590	 4	 930	 1	
11046	20120816	 355.wav	 757	 4	 322	 2	
11046	20120816	 732.wav	 3195	 1	 2145	 9	
11046	20120816	 377.wav	 1833	 5	 289	 2	
11046	20120816	 105.wav	 351	 5	 269	 5	
11046	20120816	 116.wav	 270	 3	 1518	 6	
11046	20120816	 289.wav	 2183	 3	 1976	 5	
11046	20120816	 714.wav	 6741	 4	 921	 5	
11046	20120816	 224.wav	 5458	 4	 267	 5	
11046	20120816	 712.wav	 3401	 2	 559	 3	
11046	20120816	 226.wav	 1482	 5	 1608	 5	
11046	20120816	 424.wav	 2821	 5	 180	 7	
11046	20120816	 352.wav	 403	 4	 317	 5	
11046	20120816	 358.wav	 2168	 5	 458	 5	
11047	20120816	 415.wav	 3780	 3	 4274	 4	
11047	20120816	 262.wav	 7105	 5	 2621	 7	
11047	20120816	 365.wav	 5316	 3	 6017	 4	
11047	20120816	 sarahordaz.wav	 2777	 5	 1376	 5	
11047	20120816	 116.wav	 3524	 6	 1780	 5	
11047	20120816	 275.wav	 5157	 7	 4906	 3	
11047	20120816	 351.wav	 3036	 1	 5296	 2	
11047	20120816	 717.wav	 2088	 3	 2501	 5	
11047	20120816	 374.wav	 2218	 5	 3137	 7	
11047	20120816	 254.wav	 4330	 5	 12816	 5	
11047	20120816	 105.wav	 6850	 6	 3057	 7	
11047	20120816	 113.wav	 4735	 5	 2174	 7	
11047	20120816	 502.wav	 4821	 5	 4600	 6	
11047	20120816	 261.wav	 2268	 8	 4329	 7	
11047	20120816	 255.wav	 2138	 9	 6004	 5	
11047	20120816	 815.wav	 1782	 1	 1256	 3	
11047	20120816	 296.wav	 2186	 4	 2075	 6	
11047	20120816	 422.wav	 6271	 6	 1710	 9	
11047	20120816	 375.wav	 2171	 4	 6579	 5	
11047	20120816	 106.wav	 3487	 8	 2186	 3	
11047	20120816	 358.wav	 9408	 5	 637	 9	
11047	20120816	 382.wav	 2165	 5	 831	 9	
11047	20120816	 367.wav	 3154	 6	 1123	 9	
11047	20120816	 322.wav	 2663	 4	 884	 8	
11047	20120816	 360.wav	 2714	 3	 2933	 4	
11047	20120816	 713.wav	 3085	 6	 3105	 5	
11047	20120816	 701.wav	 11944	 5	 1234	 5	
11047	20120816	 723.wav	 799	 4	 570	 9	
11047	20120816	 171.wav	 2179	 5	 365	 8	
11047	20120816	 716.wav	 1454	 4	 855	 6	
11047	20120816	 352.wav	 2985	 1	 5744	 3	
11047	20120816	 601.wav	 6603	 4	 2092	 3	
11047	20120816	 732.wav	 1871	 4	 3404	 9	
11047	20120816	 370.wav	 10017	 5	 765	 9	
11047	20120816	 373.wav	 5205	 8	 1834	 8	
11047	20120816	 627.wav	 3310	 6	 3263	 4	
11047	20120816	 111.wav	 1408	 1	 2184	 4	
11047	20120816	 221.wav	 11716	 3	 4056	 3	
11047	20120816	 170.wav	 2609	 2	 9552	 4	
11047	20120816	 722.wav	 2581	 5	 2029	 9	
11047	20120816	 378.wav	 602	 4	 1413	 6	
11047	20120816	 132.wav	 2156	 6	 1478	 9	
11047	20120816	 376.wav	 1659	 6	 1441	 7	
11047	20120816	 728.wav	 2016	 5	 1720	 6	
11047	20120816	 700.wav	 1748	 8	 2631	 5	
11047	20120816	 363.wav	 3075	 5	 2526	 6	
11047	20120816	 712.wav	 293	 9	 1109	 3	
11047	20120816	 817.wav	 3466	 1	 709	 4	
11047	20120816	 724.wav	 6275	 5	 1634	 9	
11047	20120816	 353.wav	 11418	 5	 626	 6	
11047	20120816	 252.wav	 361	 5	 255	 9	
11047	20120816	 714.wav	 391	 2	 441	 4	
11047	20120816	 377.wav	 391	 1	 346	 5	
11047	20120816	 224.wav	 340	 3	 298	 6	
11047	20120816	 602.wav	 283	 5	 275	 8	
11047	20120816	 284.wav	 4007	 4	 3148	 3	
11047	20120816	 420.wav	 4156	 5	 1427	 9	
11047	20120816	 311.wav	 5387	 5	 2143	 9	
11047	20120816	 802.wav	 349	 1	 1635	 4	
11047	20120816	 289.wav	 2658	 7	 2926	 4	
11047	20120816	 709.wav	 2721	 7	 1233	 3	
11047	20120816	 720.wav	 1094	 5	 652	 8	
11047	20120816	 708.wav	 386	 3	 318	 7	
11047	20120816	 115.wav	 1780	 5	 894	 4	
11047	20120816	 816.wav	 7514	 1	 3236	 5	
11047	20120816	 368.wav	 2144	 5	 643	 8	
11047	20120816	 698.wav	 3210	 5	 2304	 5	
11047	20120816	 719.wav	 8075	 5	 672	 8	
11047	20120816	 711.wav	 3093	 5	 2687	 7	
11047	20120816	 241.wav	 3314	 7	 1884	 8	
11047	20120816	 820.wav	 598	 1	 634	 3	
11047	20120816	 366.wav	 1962	 4	 3196	 5	
11047	20120816	 110.wav	 2400	 4	 11479	 5	
11047	20120816	 277.wav	 1156	 5	 1376	 7	
11047	20120816	 220.wav	 3957	 4	 1844	 5	
11047	20120816	 424.wav	 2755	 7	 476	 9	
11047	20120816	 276.wav	 333	 7	 635	 8	
11047	20120816	 355.wav	 1864	 2	 2351	 9	
11047	20120816	 808.wav	 437	 3	 543	 5	
11047	20120816	 244.wav	 4103	 6	 513	 9	
11047	20120816	 260.wav	 773	 9	 2297	 5	
11047	20120816	 705.wav	 1636	 5	 620	 5	
11047	20120816	 226.wav	 364	 4	 616	 6	
11047	20120816	 624.wav	 1654	 3	 349	 8	
11047	20120816	 626.wav	 820	 3	 6229	 5	
